index, utilization.gpu [%], utilization.memory [%], memory.used [MiB]
3, 0 %, 0 %, 0 MiB
0, 95 %, 34 %, 4203 MiB
1, 91 %, 35 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 57 %, 22 %, 4203 MiB
1, 90 %, 29 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 56 %, 22 %, 4203 MiB
1, 55 %, 21 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 93 %, 36 %, 4203 MiB
1, 56 %, 23 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 91 %, 31 %, 4203 MiB
1, 93 %, 36 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 43 %, 14 %, 4203 MiB
1, 85 %, 27 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 56 %, 22 %, 4203 MiB
1, 83 %, 26 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 61 %, 25 %, 4203 MiB
1, 53 %, 18 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 94 %, 35 %, 4203 MiB
1, 61 %, 25 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 91 %, 32 %, 4203 MiB
1, 91 %, 35 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 63 %, 22 %, 4203 MiB
1, 89 %, 31 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 52 %, 21 %, 4203 MiB
1, 57 %, 19 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 40 %, 18 %, 4203 MiB
1, 16 %, 6 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 60 %, 25 %, 4203 MiB
1, 35 %, 13 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 90 %, 35 %, 4203 MiB
1, 52 %, 22 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 96 %, 35 %, 4203 MiB
1, 84 %, 33 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 78 %, 27 %, 4203 MiB
1, 96 %, 35 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 56 %, 21 %, 4203 MiB
1, 66 %, 21 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 72 %, 29 %, 4203 MiB
1, 51 %, 17 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 96 %, 35 %, 4203 MiB
1, 81 %, 32 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 68 %, 23 %, 4203 MiB
1, 91 %, 32 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 54 %, 20 %, 4203 MiB
1, 57 %, 18 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 83 %, 33 %, 4203 MiB
1, 52 %, 20 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 95 %, 34 %, 4203 MiB
1, 90 %, 35 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 58 %, 22 %, 4203 MiB
1, 92 %, 30 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 17 %, 7 %, 4203 MiB
1, 46 %, 14 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 52 %, 19 %, 4203 MiB
1, 72 %, 23 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 54 %, 22 %, 4203 MiB
1, 48 %, 17 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 85 %, 33 %, 4203 MiB
1, 48 %, 18 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 93 %, 36 %, 4203 MiB
1, 56 %, 23 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 91 %, 33 %, 4203 MiB
1, 89 %, 34 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 69 %, 23 %, 4203 MiB
1, 96 %, 34 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 60 %, 21 %, 4203 MiB
1, 88 %, 31 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 65 %, 22 %, 4203 MiB
1, 89 %, 31 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 55 %, 20 %, 4203 MiB
1, 66 %, 21 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 81 %, 28 %, 4203 MiB
1, 51 %, 17 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 55 %, 21 %, 4203 MiB
1, 77 %, 30 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 65 %, 27 %, 4203 MiB
1, 93 %, 33 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 96 %, 36 %, 4203 MiB
1, 58 %, 18 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 74 %, 25 %, 4203 MiB
1, 49 %, 18 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 55 %, 21 %, 4203 MiB
1, 72 %, 29 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 59 %, 25 %, 4203 MiB
1, 96 %, 35 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 94 %, 35 %, 4203 MiB
1, 65 %, 21 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 80 %, 27 %, 4203 MiB
1, 51 %, 17 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 56 %, 21 %, 4203 MiB
1, 78 %, 31 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 67 %, 27 %, 4203 MiB
1, 94 %, 33 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 74 %, 30 %, 4203 MiB
1, 90 %, 31 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 96 %, 34 %, 4203 MiB
1, 58 %, 18 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 66 %, 22 %, 4203 MiB
1, 49 %, 18 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 54 %, 20 %, 4203 MiB
1, 88 %, 34 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 82 %, 32 %, 4203 MiB
1, 92 %, 31 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 92 %, 34 %, 4203 MiB
1, 55 %, 19 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 58 %, 20 %, 4203 MiB
1, 14 %, 5 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 61 %, 21 %, 4203 MiB
1, 55 %, 21 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 51 %, 19 %, 4203 MiB
1, 58 %, 24 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 53 %, 20 %, 4203 MiB
1, 93 %, 36 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 90 %, 35 %, 4203 MiB
1, 80 %, 25 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 96 %, 33 %, 4203 MiB
1, 53 %, 19 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 59 %, 24 %, 4203 MiB
1, 64 %, 26 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 56 %, 23 %, 4203 MiB
1, 96 %, 36 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 92 %, 36 %, 4203 MiB
1, 73 %, 23 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 89 %, 30 %, 4203 MiB
1, 52 %, 18 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 57 %, 22 %, 4203 MiB
1, 72 %, 29 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 60 %, 25 %, 4203 MiB
1, 96 %, 34 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 95 %, 35 %, 4203 MiB
1, 65 %, 20 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 81 %, 27 %, 4203 MiB
1, 18 %, 1 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 80 %, 27 %, 4203 MiB
1, 51 %, 17 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 56 %, 21 %, 4203 MiB
1, 78 %, 31 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 71 %, 29 %, 4203 MiB
1, 93 %, 32 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 96 %, 35 %, 4203 MiB
1, 59 %, 19 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 68 %, 23 %, 4203 MiB
1, 48 %, 18 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 54 %, 20 %, 4203 MiB
1, 87 %, 34 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 37 %, 17 %, 4203 MiB
1, 90 %, 35 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 84 %, 33 %, 4203 MiB
1, 92 %, 30 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 94 %, 34 %, 4203 MiB
1, 87 %, 34 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 60 %, 22 %, 4203 MiB
1, 92 %, 31 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 53 %, 20 %, 4203 MiB
1, 56 %, 19 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 90 %, 35 %, 4203 MiB
1, 56 %, 22 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 96 %, 32 %, 4203 MiB
1, 93 %, 36 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 58 %, 23 %, 4203 MiB
1, 85 %, 27 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 56 %, 22 %, 4203 MiB
1, 52 %, 19 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 92 %, 35 %, 4203 MiB
1, 58 %, 24 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 91 %, 31 %, 4203 MiB
1, 93 %, 35 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 56 %, 22 %, 4203 MiB
1, 78 %, 25 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 56 %, 23 %, 4203 MiB
1, 52 %, 18 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 59 %, 25 %, 4203 MiB
1, 24 %, 12 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 94 %, 35 %, 4203 MiB
1, 68 %, 28 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 80 %, 27 %, 4203 MiB
1, 96 %, 35 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 56 %, 21 %, 4203 MiB
1, 71 %, 22 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 66 %, 27 %, 4203 MiB
1, 52 %, 17 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 96 %, 35 %, 4203 MiB
1, 75 %, 30 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 68 %, 23 %, 4203 MiB
1, 95 %, 33 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 64 %, 22 %, 4203 MiB
1, 91 %, 32 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 52 %, 20 %, 4203 MiB
1, 58 %, 18 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 83 %, 32 %, 4203 MiB
1, 48 %, 18 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 92 %, 34 %, 4203 MiB
1, 87 %, 34 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 60 %, 22 %, 4203 MiB
1, 92 %, 31 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 51 %, 19 %, 4203 MiB
1, 55 %, 20 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 88 %, 34 %, 4203 MiB
1, 56 %, 22 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 90 %, 33 %, 4203 MiB
1, 92 %, 35 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 63 %, 21 %, 4203 MiB
1, 92 %, 31 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 53 %, 20 %, 4203 MiB
1, 57 %, 19 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 82 %, 32 %, 4203 MiB
1, 54 %, 20 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 92 %, 34 %, 4203 MiB
1, 90 %, 35 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 61 %, 22 %, 4203 MiB
1, 92 %, 29 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 58 %, 22 %, 4203 MiB
1, 86 %, 27 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 56 %, 22 %, 4203 MiB
1, 52 %, 19 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 90 %, 35 %, 4203 MiB
1, 57 %, 24 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 92 %, 31 %, 4203 MiB
1, 94 %, 35 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 58 %, 23 %, 4203 MiB
1, 81 %, 26 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 56 %, 23 %, 4203 MiB
1, 52 %, 18 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 93 %, 35 %, 4203 MiB
1, 66 %, 27 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 95 %, 36 %, 4203 MiB
1, 65 %, 27 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 77 %, 26 %, 4203 MiB
1, 96 %, 37 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 56 %, 21 %, 4203 MiB
1, 70 %, 22 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 72 %, 29 %, 4203 MiB
1, 52 %, 17 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 96 %, 35 %, 4203 MiB
1, 74 %, 29 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 67 %, 23 %, 4203 MiB
1, 96 %, 34 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 54 %, 20 %, 4203 MiB
1, 58 %, 18 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 73 %, 29 %, 4203 MiB
1, 45 %, 17 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 96 %, 35 %, 4203 MiB
1, 81 %, 32 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 66 %, 23 %, 4203 MiB
1, 88 %, 31 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 54 %, 20 %, 4203 MiB
1, 58 %, 19 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 83 %, 33 %, 4203 MiB
1, 54 %, 20 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 54 %, 20 %, 4203 MiB
1, 91 %, 35 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 52 %, 20 %, 4203 MiB
1, 93 %, 36 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 88 %, 34 %, 4203 MiB
1, 83 %, 26 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 96 %, 33 %, 4203 MiB
1, 52 %, 18 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 58 %, 23 %, 4203 MiB
1, 62 %, 25 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 56 %, 22 %, 4203 MiB
1, 96 %, 36 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 92 %, 35 %, 4203 MiB
1, 73 %, 23 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 90 %, 30 %, 4203 MiB
1, 52 %, 18 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 90 %, 30 %, 4203 MiB
1, 52 %, 18 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 56 %, 22 %, 4203 MiB
1, 70 %, 28 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 63 %, 26 %, 4203 MiB
1, 96 %, 34 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 95 %, 36 %, 4203 MiB
1, 61 %, 19 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 71 %, 24 %, 4203 MiB
1, 48 %, 17 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 56 %, 20 %, 4203 MiB
1, 86 %, 33 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 80 %, 31 %, 4203 MiB
1, 91 %, 31 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 95 %, 34 %, 4203 MiB
1, 58 %, 18 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 66 %, 23 %, 4203 MiB
1, 53 %, 20 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 54 %, 20 %, 4203 MiB
1, 92 %, 36 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 83 %, 33 %, 4203 MiB
1, 87 %, 28 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 92 %, 34 %, 4203 MiB
1, 52 %, 19 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 61 %, 22 %, 4203 MiB
1, 57 %, 24 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 58 %, 23 %, 4203 MiB
1, 63 %, 26 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 57 %, 23 %, 4203 MiB
1, 96 %, 37 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 91 %, 35 %, 4203 MiB
1, 75 %, 24 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 90 %, 30 %, 4203 MiB
1, 52 %, 18 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 56 %, 22 %, 4203 MiB
1, 71 %, 28 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 59 %, 25 %, 4203 MiB
1, 96 %, 35 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 96 %, 37 %, 4203 MiB
1, 63 %, 20 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 96 %, 36 %, 4203 MiB
1, 70 %, 22 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 95 %, 36 %, 4203 MiB
1, 67 %, 21 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 91 %, 32 %, 4203 MiB
1, 46 %, 16 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 77 %, 26 %, 4203 MiB
1, 44 %, 14 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 56 %, 19 %, 4203 MiB
1, 34 %, 13 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 50 %, 19 %, 4203 MiB
1, 52 %, 21 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 57 %, 21 %, 4203 MiB
1, 79 %, 31 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 72 %, 29 %, 4203 MiB
1, 94 %, 33 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 96 %, 35 %, 4203 MiB
1, 60 %, 19 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 66 %, 22 %, 4203 MiB
1, 49 %, 18 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 53 %, 20 %, 4203 MiB
1, 87 %, 34 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 81 %, 32 %, 4203 MiB
1, 49 %, 18 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 93 %, 34 %, 4203 MiB
1, 89 %, 35 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 93 %, 34 %, 4203 MiB
1, 90 %, 35 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 61 %, 23 %, 4203 MiB
1, 92 %, 30 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 55 %, 21 %, 4203 MiB
1, 54 %, 20 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 91 %, 35 %, 4203 MiB
1, 57 %, 23 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 91 %, 31 %, 4203 MiB
1, 94 %, 35 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 57 %, 22 %, 4203 MiB
1, 80 %, 25 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 59 %, 24 %, 4203 MiB
1, 52 %, 18 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 62 %, 26 %, 4203 MiB
1, 53 %, 18 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 96 %, 36 %, 4203 MiB
1, 70 %, 28 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 68 %, 23 %, 4203 MiB
1, 96 %, 35 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 55 %, 20 %, 4203 MiB
1, 65 %, 21 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 82 %, 32 %, 4203 MiB
1, 51 %, 17 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 92 %, 34 %, 4203 MiB
1, 80 %, 31 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 61 %, 22 %, 4203 MiB
1, 89 %, 31 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
